9.002022086941749e-03	2.500000e+00	4.487298e+00
9.002066260825248e-03	2.500000e+00	4.487276e+00
9.003314713724769e-03	2.500000e+00	4.486637e+00
9.004563166624287e-03	2.500000e+00	4.485997e+00
9.005811619523808e-03	2.500000e+00	4.485358e+00
9.007060072423327e-03	2.500000e+00	4.484718e+00
9.008308525322847e-03	2.500000e+00	4.484078e+00
9.009556978222366e-03	2.500000e+00	4.483438e+00
9.010805431121887e-03	2.500000e+00	4.482799e+00
9.043677561359136e-03	2.500000e+00	4.465962e+00
9.127382918501991e-03	2.500000e+00	4.423149e+00
9.211088275644846e-03	2.500000e+00	4.380416e+00
9.294793632787702e-03	2.500000e+00	4.337762e+00
9.378498989930558e-03	2.500000e+00	4.295188e+00
9.462204347073414e-03	2.500000e+00	4.252694e+00
9.545909704216269e-03	2.500000e+00	4.210280e+00
9.629615061359124e-03	2.500000e+00	4.167946e+00
9.995730075207487e-03	2.500000e+00	3.983762e+00
1.036184508905585e-02	2.500000e+00	3.800794e+00
1.072796010290422e-02	2.500000e+00	3.619044e+00
1.109407511675258e-02	2.500000e+00	3.438510e+00
1.146019013060095e-02	2.500000e+00	3.259193e+00
1.182630514444931e-02	2.500000e+00	3.081093e+00
1.219242015829767e-02	2.500000e+00	2.904210e+00
1.225380408686910e-02	2.500000e+00	2.874597e+00
1.231518801544053e-02	2.500000e+00	2.845058e+00
1.237657194401195e-02	2.500000e+00	2.815594e+00
1.243795587258338e-02	2.500000e+00	2.786205e+00
1.249933980115481e-02	2.500000e+00	2.756890e+00
1.256072372972624e-02	2.500000e+00	2.727651e+00
1.262210765829766e-02	2.500000e+00	2.698486e+00
1.266396033686909e-02	2.500000e+00	2.678291e+00
1.270581301544052e-02	2.500000e+00	2.659022e+00
1.274766569401195e-02	2.500000e+00	2.640678e+00
1.278951837258337e-02	2.500000e+00	2.623259e+00
1.283137105115480e-02	2.500000e+00	2.606765e+00
1.287322372972623e-02	2.500000e+00	2.591196e+00
1.291507640829766e-02	2.500000e+00	2.576553e+00
1.297367015829766e-02	2.500000e+00	2.560591e+00
1.303226390829765e-02	2.500000e+00	2.546749e+00
1.309085765829765e-02	2.500000e+00	2.535025e+00
1.314945140829765e-02	2.500000e+00	2.525420e+00
1.320804515829765e-02	2.500000e+00	2.517933e+00
1.326663890829765e-02	2.500000e+00	2.512566e+00
1.332523265829765e-02	2.500000e+00	2.509317e+00
1.337824605115479e-02	2.500000e+00	2.506554e+00
1.343125944401193e-02	2.500000e+00	2.504155e+00
1.348427283686907e-02	2.500000e+00	2.502122e+00
1.353728622972621e-02	2.500000e+00	2.500455e+00
1.359029962258336e-02	2.500000e+00	2.499152e+00
1.364331301544050e-02	2.500000e+00	2.498216e+00
1.369632640829764e-02	2.500000e+00	2.497644e+00
1.380793355115478e-02	2.500000e+00	2.496746e+00
1.391954069401192e-02	2.500000e+00	2.496012e+00
1.403114783686906e-02	2.500000e+00	2.495442e+00
1.414275497972620e-02	2.500000e+00	2.495037e+00
1.425436212258334e-02	2.500000e+00	2.494796e+00
1.436596926544048e-02	2.500000e+00	2.494719e+00
1.447757640829762e-02	2.500000e+00	2.494806e+00
1.799320140829755e-02	2.500000e+00	2.494705e+00
1.998538890829751e-02	2.500000e+00	2.494705e+00
2.000000000000000e-02	2.500000e+00	2.494705e+00
